ID,name,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6,QC-1,QC-2,QC-3,QC-4
pos_11584,7α-hydroxy-3-oxocholest-4-en-27-oic acid,37811.21958,24835.62517,23999.53619,32230.20725,20734.10433,34049.17374,14656.44263,10099.86446,4966.628275,40236.40271,29140.39488,14462.17574,17953.37583,12063.22013,19503.52325,18984.43923,25922.33136,21164.18475,28330.09096,16188.62415,17547.90325,22510.69932,45925.017,15914.87415,22593.59037,22767.84489,22717.14009,22159.24327
pos_11595,"9,10-DHOME",1723.998282,1712.265429,1889.81925,2054.205665,1959.525346,1753.584965,2959.822428,2233.450236,2465.132323,2801.998006,1647.931043,1841.591942,1905.643372,1804.014811,1895.698968,2022.472305,1691.147722,1611.715769,2047.329252,2094.349364,2089.988522,2838.950961,1865.23844,2049.902341,1950.304759,2133.916245,1987.478567,2004.83637
pos_11597,isopropyl unoprostone,730.7622645,366.907797,503.7359298,433.1008347,771.1279142,662.2507063,10.67552083,82.70980059,17.60242218,51.75020661,132.5372388,206.4505901,464.326044,64.13418886,143.1074317,631.1738164,682.9286485,824.392705,111.1620649,471.7105981,900.5226232,0.495339571,302.9015941,369.8364857,206.4182255,235.409185,220.5711633,226.5599708
pos_11620,"Androstan-3alpha,17beta-diol",63.84696375,38.66820034,57.50314906,92.46816411,70.14397727,107.2722525,37.93350226,46.57507612,35.44326062,31.14186658,38.15464023,167.744099,48.94082576,37.15362141,29.75920337,52.7189164,51.98024093,57.06158009,40.62404961,34.40771277,40.73465981,26.30487544,44.30870571,47.54016572,477.9525333,472.4266891,457.7710815,479.9730404
pos_11639,3-Phenylpropyl hexanoate,3384.696494,3909.123679,4343.221467,4757.389179,4985.374525,4998.973575,4377.637983,4412.121434,3938.308236,4053.785717,3897.531262,3820.810727,3544.063573,3494.254187,3954.331909,4339.899831,3487.128921,3805.566383,3996.779204,3920.073251,3811.823098,3919.92853,3723.010856,4003.287157,4090.686879,4153.183836,4128.258602,4092.090018
pos_11641,"17alpha,20alpha-Dihydroxypregn-4-en-3-one",12.60178241,9.936988837,13.96723958,18.46089343,19.97314236,36.32324939,10.85425136,13.5670416,9.554070751,9.511699375,6.952869082,17.97359791,12.98664769,8.411861947,8.320730043,13.00180459,11.47571587,9.958607109,11.54949491,10.04701751,11.45996176,14.98840339,14.34501345,14.76624845,90.23871209,86.98765527,90.80841282,86.2580333
pos_11652,Madlongiside C,912.4985205,846.6979551,929.6671531,887.6565321,985.0828807,804.4279123,1176.639701,1106.518046,1182.466072,1012.355393,947.0735679,1095.707097,950.661264,989.7796573,976.190585,959.8952671,953.9981185,891.6968016,977.1243753,998.2541746,993.4618249,1150.691424,921.1737688,1043.744472,927.7353787,951.3998744,982.1563184,928.7295963
pos_11654,Hexyl glucoside,672.8806973,572.3795268,501.5592084,628.0876362,724.4541146,597.1592946,784.223391,806.2399582,692.2775788,809.5873204,515.3386154,366.5389304,737.1128714,409.3905325,599.9912519,507.0381155,381.9615107,631.0419438,732.8893889,623.4716089,672.376743,640.1409574,487.3037869,708.5744997,542.8116531,536.8279167,529.1752799,533.6922789
pos_11656,Pentoxifylline,460.7483309,411.9413926,400.8799115,376.9112437,513.6410466,380.9174847,678.04831,709.3579,622.5595007,525.0409637,447.9768246,579.5181846,468.5217803,439.6787369,487.9573503,397.0358575,427.4251072,411.8840575,496.1836686,571.0066036,533.0408941,521.6319652,451.6315433,568.8235907,401.3238891,430.381997,423.7197491,393.0314943
pos_11657,4-Oxoretinol,203.616552,69.65451262,288.3852681,241.4509216,221.4457758,137.8665675,225.6078076,298.97376,218.7504825,236.6268476,57.55196431,83.88700406,254.6095589,218.2367773,226.4900399,127.5531608,96.71097232,184.4984564,245.3617116,267.0415309,201.0550086,72.73505216,74.10166087,118.7407298,153.2091794,142.9765519,140.2095017,154.4430807
pos_11658,Macrophorin A,443.5566562,432.7261765,162.4215516,13.48112824,31.69195171,11.02164339,2183.139596,698.1288896,58.547576,851.5040692,92.77927242,86.26956388,27.47048576,23.47100042,9.515129535,371.4304451,82.40990342,69.91365615,81.87777164,21.08021551,53.28173693,976.2921524,84.22000346,44.84700235,231.9045877,273.4358802,263.4693525,238.1918471
pos_11659,N-alpha-Acetyl-L-lysine,1189.82924,1075.4139,1230.781292,1059.802948,1255.511148,1054.979135,1756.522738,1582.746025,1429.424937,1322.837086,1212.37896,1642.762493,1337.296554,1303.892594,1324.517143,1300.287966,1169.07945,1103.54852,1256.394455,1413.734836,1256.449342,1613.138851,1428.253954,1402.688475,1293.705889,1270.214192,1298.159101,1276.612363
pos_11675,Glycylserylprolylmethionylphenylalanylvalinamide,1151.967869,1066.125871,1188.21252,1068.256718,1342.761654,906.3115587,1471.759744,1254.282473,1326.616326,1363.387911,1152.368391,1292.233829,1117.695816,1218.080527,1168.892392,1182.756543,1098.791527,980.2098892,1117.443987,1215.038658,1119.23387,1529.963729,1100.919904,1170.225043,1165.490448,1182.089899,1078.044629,1184.213217
pos_11680,"PC(15:0/22:4(7Z,10Z,13Z,16Z))",11098.29452,11352.20071,13485.19087,12454.75033,12785.59825,10948.07608,14579.80949,13171.43821,14814.86142,16774.79888,12735.03039,16624.62775,12898.7346,16129.62276,12563.65221,11353.53766,13648.55722,13259.48754,11967.78036,15050.09334,9554.106037,16827.05861,13320.50542,10789.07661,14168.63233,18336.14652,15916.54901,13172.78309
pos_11686,2-Ethoxyethyl acetate,235.3170935,246.2284445,288.7718402,248.755527,239.9147222,233.2596581,366.5796807,302.1020304,289.6361203,256.3869342,294.3631017,425.9194902,279.2214343,338.462868,274.8587419,292.8962733,346.869146,274.6096477,240.0228109,283.1421183,252.8610558,324.6884428,354.5664033,313.7220833,296.0893246,293.3588744,293.2747149,284.7847826
pos_11689,Stigmasterol,1273.093123,1020.773813,473.8078665,913.0022245,525.8860932,248.0577059,584.017339,292.0306397,229.1359862,372.4322719,712.3109926,316.5372155,985.727076,764.1878175,699.7192932,931.8944969,473.4349994,1326.591157,528.2060899,518.4341273,207.2155233,656.3510827,292.1886876,1148.060285,220.9716591,241.8791115,233.9721199,222.2943652
pos_11690,sphingosylphosphorylcholine,3507.9301,3469.658532,4179.708875,3751.367522,3295.52447,3722.182512,5139.060249,4268.241532,4353.808112,3279.346547,4172.027271,5987.942136,4071.884369,4860.130558,3996.960715,4327.81562,4513.057267,3725.409092,3384.813046,4368.661252,3721.534252,4568.448687,4943.551244,4274.878422,4134.645763,4120.610052,4076.179011,4042.50425
pos_11699,"DG(12:0/22:6(5Z,8E,10Z,13Z,15E,19Z)-2OH(7S, 17S)/0:0)",2503.650738,1535.654249,3400.159535,2069.107837,3327.552749,1916.63761,2641.438725,2089.165303,2691.342174,2268.347011,2499.788938,3770.692865,2361.073215,2689.800183,2546.523578,2672.594674,2590.189585,2145.753738,1958.666417,2406.960239,2206.895345,3232.825974,2939.056158,2692.366382,2482.725523,2478.873129,2111.60473,2716.840519
pos_11711,Butyl hexanoate,133.873334,160.450727,104.1604236,72.9961297,25.16851807,25.72333838,158.1144943,44.61782583,178.0111285,152.9203809,122.4399489,219.2603388,107.9739454,101.9282199,156.199613,69.71291829,161.2147482,121.1169906,183.4084276,88.72601145,111.432736,150.9493534,163.0124773,220.2022219,150.8591029,146.1788955,148.2015882,127.1197066
pos_11714,Dimethylbenzyl carbinyl hexanoate,817.4373513,867.8561082,1020.304767,944.3417207,1066.1734,962.9324949,1287.247636,995.6940436,952.125871,974.4017364,774.3203176,926.1578356,980.7101529,865.0472472,905.3438138,949.215888,725.1989562,923.8600916,958.9409765,975.1845191,889.5156,1127.002181,922.5216267,919.8384844,1128.348668,1103.848511,1139.39335,1099.31287
pos_11715,Exaltolide,2035.034574,2596.625844,1295.645411,2148.693193,3880.028777,3767.668491,2251.917356,3375.559243,2387.406267,2127.54684,1429.654544,1200.305512,1585.818149,1253.846906,1653.491768,1088.117761,1226.133631,1565.460007,2775.844648,2073.700792,2405.281341,1749.072384,1172.750218,2812.559663,1997.225027,1993.44852,2027.922073,1970.376884
pos_11718,"13,16-Octadecadiynoic acid",896.2751209,848.8913353,1497.486063,3126.570255,1010.28857,1674.838202,1720.437664,276.284812,186.9034774,1311.310038,898.2965782,482.8697461,657.6684139,948.676287,1610.187456,1833.614575,1359.451733,1117.633624,644.9287817,446.7007631,895.1064941,1066.183824,1251.526924,1021.529797,1173.263665,1165.221266,1178.627648,1144.035292
pos_11719,Rumenic acid,1623.946105,1728.130812,1859.96904,5261.537612,3226.841969,4317.52643,1731.335847,1105.800688,2095.914358,1438.275283,2818.661893,1072.63032,1091.303572,1887.886306,1964.130325,3332.52454,2583.077455,2611.156663,1366.109295,1016.648755,2334.346698,1130.020513,3401.792036,1800.485203,1892.065625,2170.48825,1854.819074,2055.613465
pos_11724,3a-OH Desogestrel,3241.26715,3642.129188,1920.972667,5951.73658,6286.915068,7717.447336,5478.298151,2142.956047,1158.072201,6631.170833,2436.845243,1338.31666,1110.521519,1721.254074,1214.768462,4765.731992,1923.869105,2235.356185,1019.963898,1129.734556,1053.046556,5175.055803,2095.785852,1207.223655,3893.768815,3831.965507,3949.035902,3817.260103
pos_11728,3beta-Hydroxypregn-5-en-20-one sulfate,2312.106407,1822.923474,1038.202897,1876.183026,2643.206601,1306.621042,3403.223832,3971.334771,3458.238713,4313.194282,1631.708517,711.4725992,1580.407083,1638.573736,2389.760466,950.7342746,1335.121718,2028.522952,2563.20403,2353.930492,2869.323593,2671.49023,723.8512109,2240.038626,1838.278024,1902.473116,1988.909098,1846.891317
pos_11729,L-Palmitoylcarnitine,252.6291298,248.2860992,202.875986,284.6375535,326.4651055,256.1419217,288.1050025,385.7108322,336.269546,301.256383,215.8443211,159.8146854,296.9136435,192.2413927,266.4700595,207.1959958,169.2440309,230.2704098,312.5766948,271.4149298,306.0406827,216.3465753,213.4186741,308.1294323,214.161211,201.7046309,208.4705473,214.8824409
pos_11737,Lysyl-Threonine,101.1974287,68.17867634,95.37280352,124.0600205,172.457491,185.3064773,116.2667667,111.0992625,91.26553294,96.50599352,130.1447742,86.10525645,86.91654554,47.38968916,86.28484692,111.5274776,112.0884089,115.7238037,54.74519539,93.20864442,140.8694922,90.74948432,62.64409259,123.2244798,64.59344706,59.44258476,63.32711695,76.8550243
pos_11739,Angiotensin (5-8),573.7393969,504.4385077,372.7224384,460.4581433,420.5973231,463.0890214,405.4195806,362.6845621,306.4391299,361.2811532,421.2018476,364.3885245,421.9788484,271.4391351,255.2489066,515.4419128,491.6244348,508.0251956,277.906723,493.8698515,354.9518693,310.8217947,270.9103241,405.4505795,394.4774017,360.94716,416.1272267,357.4323923
pos_11767,Falcarindione,395.9043557,366.4849011,412.3004209,330.8866094,315.1116216,270.3562484,560.7529405,504.2501977,497.3792358,534.2528431,424.2225826,486.0500316,470.1569824,450.6079992,389.7085465,418.6241516,323.9010867,362.0367856,414.1065028,485.2848764,439.1490254,590.7112645,414.3793076,388.2961068,341.9208999,378.0418407,330.5562709,366.8274778
pos_11776,"PC(PGJ2/DiMe(13,5))",4576.018207,4624.807319,3804.08328,8631.492758,5933.034156,10370.69301,1479.969375,2431.790095,2506.028751,2448.35653,3439.283874,2378.39228,3480.751299,2758.964554,2871.397772,4295.802556,4831.063976,5013.292405,2520.567352,3506.32314,3443.83487,1511.041426,3276.630144,3987.031996,3256.340033,3380.976077,3226.600951,3350.717063
pos_11780,Cyclooctat-9-en-7-ol,580.0343783,487.6799642,471.4824698,925.6968579,601.6580034,1181.309865,172.0727141,241.5689837,266.3893207,221.6410767,382.4791073,315.0653699,378.7598449,190.949837,285.718157,567.7572469,583.2247204,587.076513,272.9180018,473.6396838,434.3984456,143.0257291,262.5252187,427.0361894,396.9957518,404.6001942,416.8446955,406.6828652
pos_11781,Glycidyl oleate,8371.527666,7722.769433,7598.140644,13892.40469,10839.64718,19205.23211,3191.774269,3763.476809,4098.080772,4382.961782,6896.513483,5079.370355,5422.160632,3901.947694,4816.029264,7684.860687,8076.058338,8746.209015,4654.102197,6940.170477,6416.30915,3005.268961,5122.838637,6434.474321,6762.100465,6684.725049,6723.348116,6733.815913
pos_11784,PE(18:1(9Z)/0:0),59312.06298,50163.53086,53644.13288,95772.98271,63970.17627,118038.1708,18137.67979,28276.45389,29234.71978,25688.13802,43837.39907,35365.16943,43969.07748,24621.18312,32674.92344,57879.79199,56675.98429,65066.29535,32313.5503,53138.82478,47146.29104,16381.60684,33482.70354,48154.15193,46780.43004,46376.29786,46132.04232,47331.71634
pos_11792,"PS(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",650.6049407,646.5145903,697.2161621,635.4533002,569.78243,552.0285853,1106.155579,864.2176446,906.2195041,821.1558937,673.6995686,847.6913089,767.0467764,869.5234929,721.8423412,730.4367154,667.2674786,575.2560875,648.1634806,781.4259456,733.8176845,1012.615336,679.906755,649.35604,695.0754072,722.4346803,680.4668324,712.8401663
pos_118,(2R)-O-Phospho-3-sulfolactate,4261.629424,4235.393991,4096.371534,5137.033649,6164.578919,6088.356491,4551.839771,4733.491428,4118.121991,4751.265756,3807.644641,3764.914284,4684.028015,3455.946583,4565.059217,4131.34231,3469.49471,4609.715244,4267.108834,4167.003502,4274.431842,3739.891042,4301.475279,4819.433466,4434.771578,4318.875408,4373.975355,4426.618023
pos_11804,"8-[(1R,2R)-3-Oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate",253.3201992,182.6253285,250.1208508,357.0095359,218.8068082,243.9621071,847.863346,137.2207456,74.04422179,419.1648896,124.4046976,92.82917183,197.7247666,113.8268903,308.9919013,339.0887438,155.0858378,195.0011474,153.3735484,112.9334887,281.9977075,472.0668551,276.1929434,287.3092288,207.620853,202.3001346,205.899824,207.7341898
pos_11812,Cimicifugoside,86.91583094,101.4233038,91.86614667,31.55068682,42.83323321,29.68762844,327.7771427,233.2399115,303.5798874,160.2193356,212.0911619,353.8588246,166.9410068,199.2469522,202.1150623,129.613632,158.4752471,124.1570745,186.2645888,161.2089621,203.1805066,271.4312439,254.1660458,242.7874133,88.48962262,95.95833397,95.53140116,107.6320808
pos_11824,Momordin IIa,582.9861663,618.5650868,718.5365226,595.3331621,465.3139207,504.4409282,782.9093664,660.867042,695.2775045,691.7616493,662.0794325,934.5144086,609.4564664,858.1637164,616.2311408,734.6522423,701.1503925,574.2991889,612.8082858,694.0362778,660.7558809,792.2785514,708.2761302,596.6182182,780.7475319,824.5750995,808.9246011,779.2906197
pos_11838,Glutathionylspermidine,464.799171,445.5604339,496.5939817,384.3573876,397.1943212,373.3948731,634.1007504,488.4151773,546.6290114,523.734924,481.6483355,660.448613,437.0055709,621.8629922,491.5993737,570.5047156,536.5904637,395.709126,459.9793229,491.5909497,477.2192556,617.9743451,509.3251031,438.8575314,479.3267912,501.2686572,503.3804589,478.1260662
pos_11844,"2-(4,4-Difluoro-1-piperidinyl)-6-methoxy-N-[1-(1-methylethyl)-4-piperidinyl]-7-[3-(1-pyrrolidinyl)propoxy]-4-quinazolinamine",6409.97222,6695.150619,4846.997815,7061.345022,7231.0991,8251.799911,2102.896629,3558.364268,2288.840168,4973.587927,6348.459724,4879.790915,3464.552604,3685.286124,5459.774743,7893.197069,7196.622873,7816.270084,4649.659194,4628.816958,2880.662003,3398.212719,6410.476164,4277.485572,5106.493738,5210.452586,5177.528669,5115.987677
pos_11857,Tfllr-NH2,283.9379348,176.1137227,319.5439175,186.7201564,259.877024,113.7232456,582.1354361,417.4091807,422.8978974,316.9406038,259.0267098,448.5415129,377.3011217,363.9579242,310.6675942,278.6021542,297.0457786,171.8144568,268.8694385,318.8493031,286.8090238,525.9195209,296.7976135,299.0692837,254.0306712,324.0972483,234.3835808,305.512597
pos_1187,N-Stearoyl Valine,54667.65028,51788.32486,36816.90139,51404.05435,68934.54224,68392.72762,49285.4081,62077.67084,47170.85366,53869.46973,51492.56066,29404.43983,58448.53072,38118.2195,57821.9411,37981.61932,40323.54655,60143.81916,54928.27288,47489.63991,38378.3071,30564.69621,41684.27023,55616.12242,45070.67093,41666.95948,44815.48116,43115.29129
pos_11871,Arginylglycine,463.0349706,449.351232,371.5382201,328.4645084,433.2991852,333.5395551,478.5430109,540.4328684,449.6102529,438.50755,347.1029191,385.121955,430.2507635,350.4279417,441.1853374,411.047641,365.2855417,446.5080674,480.5534043,440.354693,422.3601973,388.0127553,391.6332092,487.4671688,376.568408,360.0656074,369.7300392,346.6102811
pos_11874,PC(O-16:1(11Z)/2:0),3806346.676,4133130.05,4062923.673,5022278.876,5151974.505,6594215.762,1751734.041,2235052.473,1866324.03,3020696.807,3441548.286,3009102.333,2265440.597,3083805.504,3230453.044,3726689.657,3758156.222,4259424.769,3301564.825,3185872.802,2366874.439,2240347.148,3400007.47,2978635.754,3316679.772,3365956.155,3340972.013,3302453.787
pos_1188,"2,3-Dihydro-5-(5-methyl-2-furanyl)-1H-pyrrolizine",264.6531993,318.2652303,216.5465478,220.567581,210.4311624,234.5854337,273.0049627,109.66676,204.6263444,150.2223197,347.7922012,447.2618679,263.6541564,386.701936,196.9059444,265.2135344,399.0534325,272.6702681,249.600264,192.6731019,228.5336843,154.8951231,344.6677295,278.4114582,253.3464888,271.0234521,250.3539582,267.5312133
pos_11892,2-Amino-3-methyl-1-butanol,23535.26547,26688.09461,23750.52473,34923.71878,33176.8653,43528.04922,10990.16748,13585.63427,12055.657,17912.65418,21412.63181,17224.5629,13870.83745,18899.5884,18815.79468,21615.81109,23282.44412,26133.81365,19624.81022,18253.15611,14339.78689,13458.53298,22141.93135,19364.55336,20478.19077,20469.89168,20349.8809,20059.16965
pos_11897,sn-Glycero-3-phosphocholine,530.870136,532.1142303,526.796924,646.2316248,658.96533,850.770753,235.6750083,327.1214067,281.080779,408.1535611,457.5840224,374.6487845,328.2653605,378.7298546,452.9959523,493.6069413,489.4440042,552.4035175,464.2244309,424.4439712,336.6764773,315.5909025,457.8026924,404.2918397,442.7310723,439.8821744,439.5581149,440.3622836
pos_11914,Clavaminic acid,5748.089429,5667.233223,5214.504324,5444.16067,6491.7393,5911.947974,3893.446317,4969.982753,4207.524625,5209.157998,4785.558723,4185.232777,4844.717306,4429.631205,5426.524509,4699.241097,4612.614993,6121.756021,5694.733846,5269.653825,4405.213978,4012.453119,5042.602614,5632.912776,4694.359362,4624.337348,4651.204628,4477.639483
pos_11917,(2R)-N-[(2S)-1-[[(2S)-5-(Diaminomethylideneamino)-1-(heptylamino)-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]pyrrolidine-2-carboxamide,104938.3303,138167.4211,110563.7283,142874.661,123774.857,158710.8852,54118.90632,69053.45172,62684.28721,78173.48185,89492.72071,59530.82187,72235.31947,80291.01,86660.30345,92428.94431,99364.70938,111677.1228,87767.62276,82887.918,89074.56923,58665.57793,112940.9919,98792.66987,86083.93893,87069.32689,86274.43378,87396.06571
pos_11932,"all-trans-13,14-Dihydroretinol",38.26581666,17.18369438,33.88800618,28.79914417,41.96366086,50.28755805,9.820796185,34.17271865,13.12808836,2.586617868,5.6767775,32.08700233,32.62428646,5.985416392,7.462354858,31.39195064,32.87051545,33.20525757,7.695322501,23.65644103,16.6319435,1.048619878,13.55158116,21.00766854,163.3523691,156.2461951,167.4512779,157.1106575
pos_11933,Leukotriene E4,765.2221868,684.81127,563.6147516,1132.6236,1068.481717,1384.788891,1163.609786,1264.9716,1213.395902,1052.060859,786.4946435,594.1744681,1068.505964,562.8892915,839.13691,678.1433155,662.7599791,810.840006,909.346711,907.2984357,2242.864679,1399.976645,680.6875714,1318.62909,803.0450413,848.2577188,827.3319381,869.5623148
pos_11950,1-O-Hexadecyl-sn-glycero-3-phosphocholine,127783.909,130249.5666,82992.99914,285007.7028,256654.973,274842.5069,76741.51772,89443.58224,89371.01428,95669.03332,114555.3529,65633.13483,111023.5794,98731.95351,112846.1056,126038.6981,124408.5574,125828.681,78559.08112,77189.9926,102040.2266,75348.41732,127898.8005,131036.0793,111035.3883,111570.0031,111244.056,110616.6474
pos_11956,"3,5-Pyridinedicarboxylic acid, 1,4-dihydro-2,4,6-trimethyl-, diethyl ester",132.7063591,152.930833,127.3623795,95.05111455,112.7427415,114.6680858,279.2872812,205.5658314,262.2953844,199.5396157,168.9661821,211.1336933,215.0738837,173.6050177,200.199864,187.0714572,279.5542917,207.3253343,160.8233877,162.4044202,236.462697,202.0483373,282.7623195,267.9251509,132.759614,164.6786437,160.4157387,155.7620678
pos_11969,"PE(DiMe(13,5)/DiMe(13,5))",2714.088639,3040.245775,1635.147295,5841.259128,4863.929382,5252.819578,1165.985906,1612.650892,1581.396588,1481.660975,2215.890161,1101.07668,2127.184942,2028.449644,2221.118753,2452.854278,2800.318476,2539.458057,1490.385688,1421.158319,1908.77674,1187.213483,2697.682392,2553.571619,1984.550267,2007.233398,2002.140185,1970.621321
pos_11975,1-Naphthylmethanol,65.12386424,153.7844437,20.92488817,1188.042217,685.018138,1551.482267,44.29555371,3.300851578,2.915081162,151.6714444,208.8949801,3.546262768,3.975925387,133.1338573,1.19E-08,84.54426885,55.95239882,62.25554732,1.19E-08,20.53312078,8.894648889,93.98337166,126.1994135,101.8187129,199.0821922,207.6938586,196.1406773,205.0514158
pos_11977,pentyl-Benzene,34.18348789,52.564716,23.93902362,239.1261729,153.8247606,310.6893546,33.44748301,8.56516222,6.590639679,54.82400758,68.32315857,13.86410726,6.263278364,53.15694739,32.72348412,44.73294936,47.00660819,44.55319668,15.56124604,21.18754816,20.3461391,36.78001436,46.97390771,43.87083832,71.88562277,68.16147528,70.03214925,65.50238877
pos_11981,"2E,6E,8E-decatrienoic acid",246.1542625,620.411973,98.86108244,3389.63647,2217.277162,4411.49735,200.6141759,124.9061939,85.21033847,553.1924703,792.4976469,82.96934875,102.9271109,521.8328751,89.25823646,310.9655834,278.4490347,321.0396571,107.7864125,124.5444273,97.49917637,308.7506989,501.2258723,405.359812,761.4644432,748.8502429,756.2656316,730.4752556
pos_11983,L-Homophenylalanine,251.2020938,467.3266484,138.5481006,2373.922452,1630.384264,3144.328629,236.2940679,166.929805,129.0370974,441.2610599,667.6906864,155.5830377,140.2170136,456.5098633,122.0755488,291.2918353,285.6977818,316.2161591,126.6027352,146.5983364,178.9241241,314.741051,413.8648255,378.9635315,645.6895146,631.3014634,642.6758506,628.8253094
pos_11985,Pregeijerene,16.58049585,76.40856498,3.752553566,450.7658805,321.1598176,603.5436579,48.73876824,3.126365104,8.821673552,96.27452832,113.7254471,1.19E-08,17.26988723,61.3546494,0.661065547,37.0658359,23.78888655,14.29175229,6.453650307,1.321025703,8.335548589,66.73722467,64.35781255,55.08658576,93.56682479,95.59440742,102.8928325,92.32213408
pos_11986,"7-Ethyl-5,6-dihydro-1,4-dimethylazulene",54.52854611,153.5015718,17.55968581,970.4391097,603.5950845,1300.496545,34.46944302,13.1769583,9.587222056,148.1552579,215.8443569,12.6918708,10.13342547,127.7591041,14.44618124,82.68723011,63.08920266,69.19880466,9.87048299,24.96127486,13.99138679,73.80750173,109.987691,84.12468599,191.839012,190.0613621,190.9372852,182.67495
pos_11987,"C12:5n-1,3,5,7,9",46.28266441,188.2599366,4.680026535,1185.749538,745.8858551,1621.028008,10.74699152,11.96962281,4.619350616,142.0899011,270.4985722,2.451505267,6.10493375,153.4477042,3.645099875,57.53144822,40.61452933,75.81715734,2.058018825,7.154255534,10.30652984,54.51476405,152.7106756,97.06938819,238.6249999,240.537581,245.4249797,235.0612864
pos_11988,"11,12,13-Trinor-1,3,5-bisabolatrien-10-oic acid",104.8338074,169.0664852,62.41856937,671.7479529,489.7823812,881.7801517,146.3123858,142.2808606,106.3082757,198.5890128,199.9571223,65.40171955,109.4650632,158.5591133,80.80179532,128.3187347,87.88761808,126.9470566,107.1269692,102.2011853,100.5283312,130.1641769,163.8626828,161.3932283,220.6111599,234.2285279,217.0768804,230.6662668
pos_11989,Cinnamyl butyrate,229.3397073,551.348838,75.65502347,3245.593124,2117.854543,4413.164366,208.0578876,116.5781357,74.22908947,530.4760394,783.2113206,71.56656186,88.46732085,513.0565956,71.3570536,292.6988849,257.9626053,277.177499,94.59356271,117.6670903,87.07237939,326.8733799,460.8597651,411.7060266,702.6437928,710.1867238,719.5872558,701.831309
pos_1199,Hv-NCC-1,4566.302422,4265.886474,4625.468881,3206.712316,3794.033514,3465.78907,5292.589116,4435.268442,3991.805902,4239.856266,3772.269218,5334.777614,5292.977257,4236.635772,3946.455803,4409.968606,4219.358437,3797.757671,4544.891476,4804.837675,4415.057498,4289.386275,4548.602697,3759.362576,4072.616568,4147.414054,4138.898594,4192.854977
pos_11990,"2-((4,5-Dihydro-1H-imidazol-2-yl)methyl)-2,3-dihydro-1-methyl-1H-isoindole",203.2258774,536.8134356,86.93557355,3163.974616,1981.744809,4159.390877,165.857706,58.21201904,34.3504951,532.1364594,717.9169592,66.63882667,65.66292166,475.5093854,60.50946287,292.020249,251.6547095,258.9501849,60.64530637,96.94382825,76.36564162,306.5641559,433.9741033,365.3595288,693.7631374,685.4302822,691.8166184,661.0907221
pos_11991,(R)-ar-Turmerone,38.31920054,132.2189461,8.231398493,783.2918752,503.7795061,1050.095287,41.49517517,19.50211156,12.7441974,161.1393944,187.4906761,5.888964229,20.20297258,113.4089201,4.638903044,68.92622003,44.87850798,51.7853582,29.73000888,21.74226722,25.51995483,89.36729762,110.801558,97.95347347,177.2238137,178.9654205,172.6362452,177.168273
pos_11992,Eremopetasidione,480.2874473,1282.296978,193.8821298,7370.427702,4865.105452,9635.96717,350.7578736,160.3373585,129.9128191,1113.154477,1762.413136,202.7851327,158.2023219,1111.274198,162.5134391,587.2015068,589.5055305,629.4668499,202.3659156,288.0203476,224.4669992,625.4472845,1037.019526,880.1161556,1569.337272,1561.1976,1569.403031,1529.857874
pos_11993,Germacrenone,91.9777314,241.3207676,52.38206749,2723.790943,1345.294768,3843.985897,39.07169819,58.02921821,10.65045421,261.096297,385.8683783,22.01895366,52.67591275,236.5933418,66.25123845,130.9850474,164.0401706,148.6562354,26.33112302,57.89483044,47.36276088,132.5851812,250.0714407,149.3179098,311.1103235,349.6865229,336.0519296,311.5067543
pos_11995,Octadecatrienoic acid,27.33556722,111.7964261,3.749978457,781.7801147,560.085082,1175.87847,3.456461522,1.19E-08,3.540628215,149.9246087,207.2671369,6.410578345,1.19E-08,112.0417251,61.15170058,63.0139484,86.39957296,61.76192456,7.449876036,26.90147618,3.626784538,57.94961267,117.6165452,90.19899638,189.3207994,169.1395793,206.410345,170.1748013
pos_11996,alpha-Amylcinnamyl acetate,40.26886407,123.8051149,11.66756238,829.1067593,576.4995314,1178.802545,18.27692406,3.672846853,4.22801161,116.5881012,192.1917901,6.895122615,1.19E-08,98.042054,1.19E-08,62.9286699,52.34792937,59.94977214,3.98196091,14.32928382,10.68975289,76.58305254,112.6040034,94.21630509,170.4419413,167.9346167,171.9517401,173.1933685
pos_11997,5α-Androst-16-en-3α-ol,6.612915532,43.2990459,1.19E-08,353.6986336,319.2480029,739.1859527,6.092481283,9.263462524,1.19E-08,32.60998515,72.07373125,1.19E-08,1.19E-08,29.99379934,1.19E-08,8.692867266,25.73672062,8.355218714,4.236726252,1.19E-08,1.19E-08,16.39730385,58.15854091,25.13531038,55.79880147,56.39194998,69.44783625,53.75571168
pos_11998,"8,11,14-Eicosatetraynoic acid",61.42268379,75.95390887,44.89963141,725.8130176,286.5473692,935.6321692,151.8806659,32.83837494,1.19E-08,219.4118931,63.50767525,6.154806458,20.09970973,66.58569645,42.16511946,145.5547054,75.36660245,47.59048228,8.172762862,14.11447555,6.643826661,169.7572499,45.46269225,8.567880021,96.02113272,87.68753728,74.5634345,95.12012048
