exposure,outcome,id.exposure,id.outcome,method,nsnp,b,se,pval,fdr,PRESSO_pval.x,egger_intercept,egger_pval,QE,QEp,I2,correct_causal_direction,steiger_pval,PRESSO_pval.y,lo_ci,up_ci,or,or_lci95,or_uci95,PRESSO_pval
CXCL16,Bacterial pneumoniae,Q9H2A7,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0615964000140672,0.0276927914778356,0.0338019177279437,,0.394,0.00393816230786708,0.525752608857103,31.843392025859,0.374846268834159,5.78893110495913,TRUE,0,0.394,-0.115874271310625,-0.0073185287175094,0.940262300071423,0.890587188618698,0.992708186502024,0.394
CXCL16,Bacterial pneumoniae,Q9H2A7,J10_PNEUMOBACT,Weighted median,31,-0.0450801360569852,0.038800847977362,0.245302987836727,,,0.00393816230786708,0.525752608857103,31.843392025859,0.374846268834159,5.78893110495913,TRUE,0,0.394,-0.121129798092615,0.0309695259786444,0.955920875033943,0.885918961538354,1.0314540708542,0.394
DDHD2,Bacterial pneumoniae,O94830,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),8,0.0735687529583995,0.0311302022025697,0.0181149693271015,0.323502635315549,,-0.00496477776087464,0.663407243886389,1.61451245878436,0.978078463495563,0,TRUE,1.36435359368643e-85,0.98,0.0125535566413629,0.134583949275436,1.07634253586162,1.01263268329384,1.14406069803779,0.98
DDHD2,Bacterial pneumoniae,O94830,J10_PNEUMOBACT,Contamination mixture,,0.1099002346573,0.114795918367347,0.193156466521813,,,-0.00496477776087464,0.663407243886389,1.61451245878436,0.978078463495563,0,TRUE,1.36435359368643e-85,0.98,-0.1150997653427,0.3349002346573,1.11616671014967,0.891277220893804,1.39780092617757,0.98
DDHD2,Bacterial pneumoniae,O94830,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0735687529583995,0.0311302022025697,0.0501004613931468,,0.98,-0.00496477776087464,0.663407243886389,1.61451245878436,0.978078463495563,0,TRUE,1.36435359368643e-85,0.98,0.0125535566413629,0.134583949275436,1.07634253586162,1.01263268329384,1.14406069803779,0.98
DDHD2,Bacterial pneumoniae,O94830,J10_PNEUMOBACT,Weighted median,8,0.106742406074743,0.0803610601861372,0.184083910522112,,,-0.00496477776087464,0.663407243886389,1.61451245878436,0.978078463495563,0,TRUE,1.36435359368643e-85,0.98,-0.0507652718900856,0.264250084039572,1.11264760629716,0.950501753829589,1.30245387850253,0.98
DGKA,Bacterial pneumoniae,P23743,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),7,0.191297990254717,0.084993751879397,0.024402641156374,0.362997379291286,,0.032968435499273,0.597418887620343,5.52058376251783,0.478972376631965,0,TRUE,5.19209967422831e-39,0.514,0.0247102365710992,0.357885743938336,1.21082021095039,1.02501806473943,1.43030219044837,0.514
DGKA,Bacterial pneumoniae,P23743,J10_PNEUMOBACT,Contamination mixture,,0.308841871909182,0.160714285714286,0.0512735954269491,,,0.032968435499273,0.597418887620343,5.52058376251783,0.478972376631965,0,TRUE,5.19209967422831e-39,0.514,-0.00615812809081828,0.623841871909182,1.36184700720914,0.993860794317843,1.86608354172725,0.514
DGKA,Bacterial pneumoniae,P23743,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.191297990254717,0.084993751879397,0.0653755748653011,,0.514,0.032968435499273,0.597418887620343,5.52058376251783,0.478972376631965,0,TRUE,5.19209967422831e-39,0.514,0.0247102365710992,0.357885743938336,1.21082021095039,1.02501806473943,1.43030219044837,0.514
DGKA,Bacterial pneumoniae,P23743,J10_PNEUMOBACT,Weighted median,7,0.189839849612485,0.119720690465875,0.112809747401197,,,0.032968435499273,0.597418887620343,5.52058376251783,0.478972376631965,0,TRUE,5.19209967422831e-39,0.514,-0.0448127037006299,0.424492402925599,1.20905595137226,0.956176553392851,1.52881420106114,0.514
DLG4,Bacterial pneumoniae,P78352,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),3,0.198233642537853,0.0643501506228412,0.0020662096707518,0.0896572941445832,,-0.017501927698175,0.879787907240572,0.6083757412847,0.73772225707637,0,TRUE,1.10312665909955e-26,,0.0721073473170838,0.324359937758621,1.21924722856234,1.07477071162388,1.38314506366748,
DLG4,Bacterial pneumoniae,P78352,J10_PNEUMOBACT,Contamination mixture,,0.202778878157352,0.191326530612245,0.122035029877225,,,-0.017501927698175,0.879787907240572,0.6083757412847,0.73772225707637,0,TRUE,1.10312665909955e-26,,-0.172221121842648,0.577778878157352,1.22480160791361,0.841793013764971,1.78207582412488,
DLG4,Bacterial pneumoniae,P78352,J10_PNEUMOBACT,Weighted median,3,0.209973916547558,0.131940107739666,0.111512034644851,,,-0.017501927698175,0.879787907240572,0.6083757412847,0.73772225707637,0,TRUE,1.10312665909955e-26,,-0.0486286946221871,0.468576527717302,1.2336458817934,0.952534745318242,1.59771826607474,
DNAJB14,Bacterial pneumoniae,Q8TBM8,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),8,0.125131979425876,0.0604578770318118,0.0384768645757608,0.436663083621326,,-0.0125920445057651,0.499304375214082,5.80631328944005,0.5625386242658,0,TRUE,2.14651455763108e-77,0.598,0.00663454044352524,0.243629418408228,1.13329801521844,1.00665659776005,1.27587142840563,0.598
DNAJB14,Bacterial pneumoniae,Q8TBM8,J10_PNEUMOBACT,Contamination mixture,,0.212998738915996,0.137755102040816,0.110504330008135,,,-0.0125920445057651,0.499304375214082,5.80631328944005,0.5625386242658,0,TRUE,2.14651455763108e-77,0.598,-0.0570012610840042,0.482998738915996,1.23738309079859,0.944592878154803,1.62092786088459,0.598
DNAJB14,Bacterial pneumoniae,Q8TBM8,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.125131979425876,0.0604578770318118,0.0772465983728407,,0.598,-0.0125920445057651,0.499304375214082,5.80631328944005,0.5625386242658,0,TRUE,2.14651455763108e-77,0.598,0.00663454044352524,0.243629418408228,1.13329801521844,1.00665659776005,1.27587142840563,0.598
DNAJB14,Bacterial pneumoniae,Q8TBM8,J10_PNEUMOBACT,Weighted median,8,0.124629619967765,0.0870214674620938,0.152094895948355,,,-0.0125920445057651,0.499304375214082,5.80631328944005,0.5625386242658,0,TRUE,2.14651455763108e-77,0.598,-0.0459324562579388,0.295191696193469,1.13272883522009,0.955106471477241,1.34338385557638,0.598
DTNB,Bacterial pneumoniae,O60941,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),3,0.156315486711711,0.0504304758173437,0.00193766793909591,0.0857611829843849,,-0.0354662821594584,0.684931287162027,0.315417974320896,0.854098299377208,0,TRUE,1.73987754196956e-23,,0.0574717541097172,0.255159219313705,1.16919501039909,1.05915535344631,1.29066710364451,
DTNB,Bacterial pneumoniae,O60941,J10_PNEUMOBACT,Contamination mixture,,0.155644994121651,0.198979591836735,0.231952828632264,,,-0.0354662821594584,0.684931287162027,0.315417974320896,0.854098299377208,0,TRUE,1.73987754196956e-23,,-0.234355005878349,0.545644994121651,1.16841133656139,0.791080927660477,1.72572110345592,
DTNB,Bacterial pneumoniae,O60941,J10_PNEUMOBACT,Weighted median,3,0.133883199513996,0.151893169701589,0.378085115590117,,,-0.0354662821594584,0.684931287162027,0.315417974320896,0.854098299377208,0,TRUE,1.73987754196956e-23,,-0.163827413101119,0.431593812129111,1.1432592786066,0.848888516274856,1.5397095767719,
EIF2AK3,Bacterial pneumoniae,Q9NZJ5,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),4,0.113175637830558,0.0418746426667962,0.00687736485236616,0.175489442472881,,0.00826171341672591,0.744746822072474,1.28317568434907,0.733132001109553,0,TRUE,1.68672094883435e-83,0.8,0.0311013382036375,0.195249937457479,1.11982859994289,1.03159003807113,1.21561477619037,0.8
EIF2AK3,Bacterial pneumoniae,Q9NZJ5,J10_PNEUMOBACT,Contamination mixture,,0.110330551406457,0.227040816326531,0.110116133479617,,,0.00826171341672591,0.744746822072474,1.28317568434907,0.733132001109553,0,TRUE,1.68672094883435e-83,0.8,-0.334669448593543,0.555330551406457,1.11664711873641,0.715574581447836,1.74251688099297,0.8
EIF2AK3,Bacterial pneumoniae,Q9NZJ5,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.113175637830558,0.0418746426667962,0.0736160237147654,,0.8,0.00826171341672591,0.744746822072474,1.28317568434907,0.733132001109553,0,TRUE,1.68672094883435e-83,0.8,0.0311013382036375,0.195249937457479,1.11982859994289,1.03159003807113,1.21561477619037,0.8
EIF2AK3,Bacterial pneumoniae,Q9NZJ5,J10_PNEUMOBACT,Weighted median,4,0.106574989790549,0.072516503808487,0.141652423394877,,,0.00826171341672591,0.744746822072474,1.28317568434907,0.733132001109553,0,TRUE,1.68672094883435e-83,0.8,-0.0355573576740854,0.248707337255184,1.11246134656119,0.965067378622308,1.28236667719454,0.8
EIF5,Bacterial pneumoniae,P55010,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),4,0.187555088748378,0.0573575762941094,0.00107575232827867,0.0626484184863341,,0.0131183423271404,0.504779687075346,0.829030929653702,0.842511353395857,0,TRUE,8.93219719582694e-31,0.831,0.0751342392119233,0.299975938284832,1.20629670096603,1.07802885491585,1.34982632804862,0.831
EIF5,Bacterial pneumoniae,P55010,J10_PNEUMOBACT,Contamination mixture,,0.190483584066079,0.426020408163265,0.120035817995134,,,0.0131183423271404,0.504779687075346,0.829030929653702,0.842511353395857,0,TRUE,8.93219719582694e-31,0.831,-0.644516415933921,1.02548358406608,1.20983451291104,0.524916321909013,2.78844358145984,0.831
EIF5,Bacterial pneumoniae,P55010,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.187555088748378,0.0573575762941094,0.046779604006654,,0.831,0.0131183423271404,0.504779687075346,0.829030929653702,0.842511353395857,0,TRUE,8.93219719582694e-31,0.831,0.0751342392119233,0.299975938284832,1.20629670096603,1.07802885491585,1.34982632804862,0.831
EIF5,Bacterial pneumoniae,P55010,J10_PNEUMOBACT,Weighted median,4,0.151896788510436,0.124310133876573,0.221738642838468,,,0.0131183423271404,0.504779687075346,0.829030929653702,0.842511353395857,0,TRUE,8.93219719582694e-31,0.831,-0.0917510738876479,0.39554465090852,1.16404008792048,0.912332224595305,1.48519288232635,0.831
ENTR1,Bacterial pneumoniae,Q96C92,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),8,-0.117530601529397,0.0383260045055941,0.00216506935424439,0.0921403554027467,,-0.0129206827582295,0.360141026172673,3.48429252431701,0.836886390822585,0,TRUE,8.21526768769614e-129,0.804,-0.192649570360361,-0.0424116326984325,0.889113303103255,0.824770947689686,0.958475159642273,0.804
ENTR1,Bacterial pneumoniae,Q96C92,J10_PNEUMOBACT,Contamination mixture,,-0.135301595726958,0.0816326530612245,0.0717874868882249,,,-0.0129206827582295,0.360141026172673,3.48429252431701,0.836886390822585,0,TRUE,8.21526768769614e-129,0.804,-0.295301595726958,0.0246984042730418,0.873452442435091,0.74430707377843,1.02500593649193,0.804
ENTR1,Bacterial pneumoniae,Q96C92,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.117530601529397,0.0383260045055941,0.0181540429894944,,0.804,-0.0129206827582295,0.360141026172673,3.48429252431701,0.836886390822585,0,TRUE,8.21526768769614e-129,0.804,-0.192649570360361,-0.0424116326984325,0.889113303103255,0.824770947689686,0.958475159642273,0.804
ENTR1,Bacterial pneumoniae,Q96C92,J10_PNEUMOBACT,Weighted median,8,-0.143508428104731,0.0678033954399296,0.0342991205573451,,,-0.0129206827582295,0.360141026172673,3.48429252431701,0.836886390822585,0,TRUE,8.21526768769614e-129,0.804,-0.276403083166993,-0.010613773042469,0.866313498775579,0.758507127678133,0.989442354296838,0.804
ERBB3,Bacterial pneumoniae,P21860,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),21,0.105481985018977,0.033123312350843,0.00144992258838261,0.0729245156384256,,0.00648413874624571,0.225016509480039,22.2765273903134,0.325696007106951,10.2193997763912,TRUE,0,0.376,0.0405602928113251,0.17040367722663,1.11124608526539,1.04139409638747,1.18578342848431,0.376
ERBB3,Bacterial pneumoniae,P21860,J10_PNEUMOBACT,Contamination mixture,,0.0940022088431918,0.0357142857142857,0.00918616485356493,,,0.00648413874624571,0.225016509480039,22.2765273903134,0.325696007106951,10.2193997763912,TRUE,0,0.376,0.0240022088431917,0.164002208843192,1.09856217246607,1.02429258038982,1.17821691758627,0.376
ERBB3,Bacterial pneumoniae,P21860,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.105481985018977,0.033123312350843,0.00465778615278243,,0.376,0.00648413874624571,0.225016509480039,22.2765273903134,0.325696007106951,10.2193997763912,TRUE,0,0.376,0.0405602928113251,0.17040367722663,1.11124608526539,1.04139409638747,1.18578342848431,0.376
ERBB3,Bacterial pneumoniae,P21860,J10_PNEUMOBACT,Weighted median,21,0.0792966063663783,0.0433228211348168,0.0671952712483772,,,0.00648413874624571,0.225016509480039,22.2765273903134,0.325696007106951,10.2193997763912,TRUE,0,0.376,-0.00561612305786254,0.164209335790619,1.08252535837031,0.994399617879771,1.17846098333524,0.376
ERMAP,Bacterial pneumoniae,Q96PL5,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),34,0.049607576586439,0.0216699295569167,0.0220656607808432,0.350869971098069,,0.00665969732181027,0.151326422744995,34.0325554135849,0.417706772457666,3.03402257349363,TRUE,0,0.462,0.00713451465488224,0.0920806385179958,1.05085863391906,1.00716002593868,1.09645323487994,0.462
ERMAP,Bacterial pneumoniae,Q96PL5,J10_PNEUMOBACT,Contamination mixture,,0.0441442797065126,0.0204081632653061,0.0851746623780505,,,0.00665969732181027,0.151326422744995,34.0325554135849,0.417706772457666,3.03402257349363,TRUE,0,0.462,0.0041442797065126,0.0841442797065126,1.04513313551295,1.00415287910899,1.08778582790735,0.462
ERMAP,Bacterial pneumoniae,Q96PL5,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.049607576586439,0.0216699295569167,0.0285979666623709,,0.462,0.00665969732181027,0.151326422744995,34.0325554135849,0.417706772457666,3.03402257349363,TRUE,0,0.462,0.00713451465488224,0.0920806385179958,1.05085863391906,1.00716002593868,1.09645323487994,0.462
ERMAP,Bacterial pneumoniae,Q96PL5,J10_PNEUMOBACT,Weighted median,34,0.0429773256855379,0.0294635223418252,0.144658110733582,,,0.00665969732181027,0.151326422744995,34.0325554135849,0.417706772457666,3.03402257349363,TRUE,0,0.462,-0.0147711781044395,0.100725829475515,1.04391422454286,0.985337380576354,1.10597337489164,0.462
EZR,Bacterial pneumoniae,P15311,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),4,0.23117576164371,0.100957510762859,0.0220310442380194,0.350869971098069,,-0.00161594755724976,0.965624118644344,3.35687204347232,0.339805230053782,10.6310886697716,TRUE,3.38185275968641e-32,0.364,0.0332990405485061,0.429052482738914,1.26008069384102,1.03385965897883,1.5358016353585,0.364
EZR,Bacterial pneumoniae,P15311,J10_PNEUMOBACT,Contamination mixture,,0.235203940571296,0.186224489795918,0.26885233214508,,,-0.00161594755724976,0.965624118644344,3.35687204347232,0.339805230053782,10.6310886697716,TRUE,3.38185275968641e-32,0.364,-0.129796059428704,0.600203940571296,1.2651667612565,0.878274528466402,1.82249044223477,0.364
EZR,Bacterial pneumoniae,P15311,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.23117576164371,0.100957510762859,0.105972739724832,,0.364,-0.00161594755724976,0.965624118644344,3.35687204347232,0.339805230053782,10.6310886697716,TRUE,3.38185275968641e-32,0.364,0.0332990405485061,0.429052482738914,1.26008069384102,1.03385965897883,1.5358016353585,0.364
EZR,Bacterial pneumoniae,P15311,J10_PNEUMOBACT,Weighted median,4,0.138293502711488,0.124156075453795,0.265335738949826,,,-0.00161594755724976,0.965624118644344,3.35687204347232,0.339805230053782,10.6310886697716,TRUE,3.38185275968641e-32,0.364,-0.10505240517795,0.381639410600927,1.14831253366126,0.900277342155707,1.46468384043311,0.364
F2,Bacterial pneumoniae,P00734,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),8,0.177294642522659,0.0516004013690973,0.000590554134673295,0.0429558662258689,,-0.00335821607294607,0.699950906118434,7.8531315369186,0.34572272907213,10.8635839461992,TRUE,2.59745348506918e-101,0.324,0.0761578558392285,0.27843142920609,1.19398283942071,1.07913290814368,1.3210560164303,0.324
F2,Bacterial pneumoniae,P00734,J10_PNEUMOBACT,Contamination mixture,,0.257174302053993,0.0714285714285714,0.0202590277285453,,,-0.00335821607294607,0.699950906118434,7.8531315369186,0.34572272907213,10.8635839461992,TRUE,2.59745348506918e-101,0.324,0.117174302053993,0.397174302053993,1.29327052682413,1.12431538309311,1.48761520184008,0.324
F2,Bacterial pneumoniae,P00734,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.177294642522659,0.0516004013690973,0.0108973825274096,,0.324,-0.00335821607294607,0.699950906118434,7.8531315369186,0.34572272907213,10.8635839461992,TRUE,2.59745348506918e-101,0.324,0.0761578558392285,0.27843142920609,1.19398283942071,1.07913290814368,1.3210560164303,0.324
F2,Bacterial pneumoniae,P00734,J10_PNEUMOBACT,Weighted median,8,0.206396045721501,0.0695493123948817,0.00300113489961854,,,-0.00335821607294607,0.699950906118434,7.8531315369186,0.34572272907213,10.8635839461992,TRUE,2.59745348506918e-101,0.324,0.0700793934275331,0.342712698015469,1.22923994282359,1.07259333473505,1.40876396309715,0.324
F7,Bacterial pneumoniae,P08709,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),30,0.0552638981489364,0.0205344474639863,0.00711789427391312,0.176987640765952,,-0.0046244293367424,0.240559880681145,22.3438647170815,0.805677477139017,0,TRUE,0,0.811,0.0150163811195232,0.0955114151783496,1.05681947058114,1.01512969344036,1.10022138118554,0.811
F7,Bacterial pneumoniae,P08709,J10_PNEUMOBACT,Contamination mixture,,0.0860446117922552,0.0306122448979592,0.0163541006531163,,,-0.0046244293367424,0.240559880681145,22.3438647170815,0.805677477139017,0,TRUE,0,0.811,0.0260446117922551,0.146044611792255,1.08985494760313,1.02638673640395,1.15724781379829,0.811
F7,Bacterial pneumoniae,P08709,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0552638981489364,0.0205344474639863,0.0116911624603206,,0.811,-0.0046244293367424,0.240559880681145,22.3438647170815,0.805677477139017,0,TRUE,0,0.811,0.0150163811195232,0.0955114151783496,1.05681947058114,1.01512969344036,1.10022138118554,0.811
F7,Bacterial pneumoniae,P08709,J10_PNEUMOBACT,Weighted median,30,0.0828575482454277,0.0333455638727739,0.0129618874284172,,,-0.0046244293367424,0.240559880681145,22.3438647170815,0.805677477139017,0,TRUE,0,0.811,0.0175002430547908,0.148214853436065,1.086387039785,1.01765426949648,1.15976204845755,0.811
FBLN2,Bacterial pneumoniae,P98095,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),18,0.045267814106746,0.0227505961782582,0.0466193762720154,0.468948544045318,,-0.00332301573789068,0.415947701072101,13.9177378714628,0.67291618263732,0,TRUE,0,0.72,0.000676645597360033,0.089858982616132,1.04630803844186,1.00067687457363,1.09401999698904,0.72
FBLN2,Bacterial pneumoniae,P98095,J10_PNEUMOBACT,Contamination mixture,,0.0615771676583004,0.0255102040816327,0.0347889200727148,,,-0.00332301573789068,0.415947701072101,13.9177378714628,0.67291618263732,0,TRUE,0,0.72,0.0115771676583003,0.1115771676583,1.06351256213635,1.01164444243024,1.11804001720675,0.72
FBLN2,Bacterial pneumoniae,P98095,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.045267814106746,0.0227505961782582,0.0629534250953913,,0.72,-0.00332301573789068,0.415947701072101,13.9177378714628,0.67291618263732,0,TRUE,0,0.72,0.000676645597360033,0.089858982616132,1.04630803844186,1.00067687457363,1.09401999698904,0.72
FBLN2,Bacterial pneumoniae,P98095,J10_PNEUMOBACT,Weighted median,18,0.0463300190644424,0.0325795315066627,0.15500909649038,,,-0.00332301573789068,0.415947701072101,13.9177378714628,0.67291618263732,0,TRUE,0,0.72,-0.0175258626886164,0.110185900817501,1.04742002250051,0.982626821964919,1.11648560675471,0.72
FCGR2A,Bacterial pneumoniae,P12318,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),39,-0.0359782052899511,0.0163389728688921,0.0276662291944313,0.380295442391381,,0.00210865390308963,0.658016341669008,49.061409660281,0.107854457990253,22.5460494039496,TRUE,0,0.126,-0.0680025921129796,-0.00395381846692259,0.964661317767729,0.934258051871652,0.996053987582023,0.126
FCGR2A,Bacterial pneumoniae,P12318,J10_PNEUMOBACT,Contamination mixture,,-0.0492212592254697,0.0204081632653061,0.063913382509155,,,0.00210865390308963,0.658016341669008,49.061409660281,0.107854457990253,22.5460494039496,TRUE,0,0.126,-0.0892212592254698,-0.00922125922546968,0.951970474144843,0.914643177943194,0.990821126202989,0.126
FCGR2A,Bacterial pneumoniae,P12318,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0359782052899511,0.0163389728688921,0.0338080626076491,,0.126,0.00210865390308963,0.658016341669008,49.061409660281,0.107854457990253,22.5460494039496,TRUE,0,0.126,-0.0680025921129796,-0.00395381846692259,0.964661317767729,0.934258051871652,0.996053987582023,0.126
FCGR2A,Bacterial pneumoniae,P12318,J10_PNEUMOBACT,Weighted median,39,-0.0447525366748373,0.0218206614744794,0.0402742665613752,,,0.00210865390308963,0.658016341669008,49.061409660281,0.107854457990253,22.5460494039496,TRUE,0,0.126,-0.087521033164817,-0.00198404018485763,0.95623408542295,0.916199600871005,0.998017926721847,0.126
FCRL1,Bacterial pneumoniae,Q96LA6,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),57,0.0562828529391788,0.0241857276375951,0.0199594019644345,0.335208384251199,,0.00328682637665125,0.40892354053975,73.491067195525,0.0584327195715993,23.8002628931616,TRUE,0,0.096,0.00887882676949245,0.103686879108865,1.05789687066088,1.00891836046956,1.10925307022188,0.096
FCRL1,Bacterial pneumoniae,Q96LA6,J10_PNEUMOBACT,Contamination mixture,,0.0700031022180858,0.0280612244897959,0.0238122783856992,,,0.00328682637665125,0.40892354053975,73.491067195525,0.0584327195715993,23.8002628931616,TRUE,0,0.096,0.0150031022180858,0.125003102218086,1.07251150841365,1.01511621372271,1.1331519683459,0.096
FCRL1,Bacterial pneumoniae,Q96LA6,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0562828529391788,0.0241857276375951,0.023600617219687,,0.096,0.00328682637665125,0.40892354053975,73.491067195525,0.0584327195715993,23.8002628931616,TRUE,0,0.096,0.00887882676949245,0.103686879108865,1.05789687066088,1.00891836046956,1.10925307022188,0.096
FCRL1,Bacterial pneumoniae,Q96LA6,J10_PNEUMOBACT,Weighted median,57,0.06164662593229,0.0365195195555307,0.0914024147189661,,,0.00328682637665125,0.40892354053975,73.491067195525,0.0584327195715993,23.8002628931616,TRUE,0,0.096,-0.00993163239655023,0.13322488426113,1.06358643444877,0.990117523397461,1.14250690126343,0.096
FGF21,Bacterial pneumoniae,Q9NSA1,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),9,0.151530422123234,0.0341085384777351,8.88803738390999e-06,0.00166200164631702,,-0.0206825314510972,0.157460971731413,5.40999152359462,0.71299046772182,0,TRUE,4.14181163845938e-193,0.739,0.0846776867068736,0.218383157539595,1.16361370087062,1.08836621526043,1.24406364867715,0.739
FGF21,Bacterial pneumoniae,Q9NSA1,J10_PNEUMOBACT,Contamination mixture,,0.183631881752257,0.0535714285714286,0.00953500782929009,,,-0.0206825314510972,0.157460971731413,5.40999152359462,0.71299046772182,0,TRUE,4.14181163845938e-193,0.739,0.0786318817522569,0.288631881752257,1.20157342057096,1.0818060162279,1.33460034734956,0.739
FGF21,Bacterial pneumoniae,Q9NSA1,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.151530422123234,0.0341085384777351,0.00216047272786281,,0.739,-0.0206825314510972,0.157460971731413,5.40999152359462,0.71299046772182,0,TRUE,4.14181163845938e-193,0.739,0.0846776867068736,0.218383157539595,1.16361370087062,1.08836621526043,1.24406364867715,0.739
FGF21,Bacterial pneumoniae,Q9NSA1,J10_PNEUMOBACT,Weighted median,9,0.158656236554991,0.052146200145798,0.00234600550838333,,,-0.0206825314510972,0.157460971731413,5.40999152359462,0.71299046772182,0,TRUE,4.14181163845938e-193,0.739,0.0564496842692272,0.260862788840755,1.17193500901104,1.05807337572575,1.298049546331,0.739
FGFBP1,Bacterial pneumoniae,Q14512,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),28,-0.103141007358908,0.0364588999162341,0.00466985833965814,0.143577760015246,,0.00104394614127533,0.877497237673022,38.2035671368682,0.0747009201848818,29.3259713071563,TRUE,0,0.112,-0.174600451194727,-0.0316815635230889,0.901999775907694,0.839792491833003,0.968815039012423,0.112
FGFBP1,Bacterial pneumoniae,Q14512,J10_PNEUMOBACT,Contamination mixture,,-0.157726418508013,0.0586734693877551,0.0373509924348741,,,0.00104394614127533,0.877497237673022,38.2035671368682,0.0747009201848818,29.3259713071563,TRUE,0,0.112,-0.272726418508013,-0.0427264185080133,0.854083411422655,0.761301037014604,0.958173492745902,0.112
FGFBP1,Bacterial pneumoniae,Q14512,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.103141007358908,0.0364588999162341,0.00870007051463946,,0.112,0.00104394614127533,0.877497237673022,38.2035671368682,0.0747009201848818,29.3259713071563,TRUE,0,0.112,-0.174600451194727,-0.0316815635230889,0.901999775907694,0.839792491833003,0.968815039012423,0.112
FGFBP1,Bacterial pneumoniae,Q14512,J10_PNEUMOBACT,Weighted median,28,-0.115665530725482,0.0467017278241917,0.013260838790281,,,0.00104394614127533,0.877497237673022,38.2035671368682,0.0747009201848818,29.3259713071563,TRUE,0,0.112,-0.207200917260898,-0.0241301441900662,0.890773109713535,0.812856316715226,0.976158660112505,0.112
FGFR2,Bacterial pneumoniae,P21802,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),18,0.0965395576915635,0.0420116579510724,0.0215661684363232,0.348364458026155,,0.00257223624779785,0.786809073896079,15.3877943097715,0.567570987041977,0,TRUE,6.80742328137935e-181,0.545,0.0141967081074616,0.178882407275665,1.1013531472702,1.01429795994822,1.19588010909921,0.545
FGFR2,Bacterial pneumoniae,P21802,J10_PNEUMOBACT,Contamination mixture,,0.106037771074275,0.0663265306122449,0.1097432788815,,,0.00257223624779785,0.786809073896079,15.3877943097715,0.567570987041977,0,TRUE,6.80742328137935e-181,0.545,-0.0239622289257253,0.236037771074275,1.11186387200631,0.976322585814386,1.266222135834,0.545
FGFR2,Bacterial pneumoniae,P21802,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0965395576915635,0.0420116579510724,0.0345298792834992,,0.545,0.00257223624779785,0.786809073896079,15.3877943097715,0.567570987041977,0,TRUE,6.80742328137935e-181,0.545,0.0141967081074616,0.178882407275665,1.1013531472702,1.01429795994822,1.19588010909921,0.545
FGFR2,Bacterial pneumoniae,P21802,J10_PNEUMOBACT,Weighted median,18,0.106495696719005,0.0612414866082996,0.0820440936775232,,,0.00257223624779785,0.786809073896079,15.3877943097715,0.567570987041977,0,TRUE,6.80742328137935e-181,0.545,-0.0135376170332625,0.226529010471272,1.11237313958119,0.986553604399965,1.25423899537046,0.545
FOLR1,Bacterial pneumoniae,P15328,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),14,0.122883065067867,0.0444248050152647,0.00567326549955447,0.156936706881426,,-0.00486731932882739,0.629437625387994,16.5381874330025,0.221284207439544,21.3940460363989,TRUE,4.12451309086775e-209,0.251,0.035810447237948,0.209955682897786,1.13075218878591,1.0364593641344,1.23362338813152,0.251
